Year,WaterQualityIndex,ClimateChangeImpactScore,LandUseChange,InvasiveSpeciesCount,ConservationFunding,EcoTourismImpact,ForestCoverChange,SoilQualityIndex,WaterUsage,RenewableEnergyUsage,CarbonEmissionLevels,AgriculturalIntensity,HabitatConnectivity,SpeciesReintroductionEfforts,PollinatorDiversity,BiodiversityHealthIndex
2018,59,4.083063427594511,4.433065095171753,38,53,2.6679454943383085,3.114659391516817,96,49,17,17,1.2423670555580901,2.528089112983155,6.63556919558561,0.9211584939341166,0.09958864832833891
2018,100,7.726227274493826,4.014456309131936,38,91,6.960798615670392,1.6926829175083489,86,56,81,25,0.9424035047724744,4.705379347902748,9.905949802106568,0.7379100536649891,0.5537047228887053
2018,52,0.6850540662697957,0.07964404745451126,4,24,0.6803731409166969,4.487904976919182,5,70,36,20,3.9270853214421697,3.169636536980016,6.952789013674103,0.05246049291199406,0.04019869125787656
2018,53,2.3082918915401205,9.404485057361725,49,21,2.4080381607317323,-3.0768422721564948,94,66,34,18,5.966305323571412,1.7675686742346075,8.453372225064138,0.12039996668128794,0.35454420626432814
2018,87,8.31863113251422,7.830166373167328,10,34,3.4292966275919587,0.6585178741067192,64,20,25,79,8.415157240621232,6.086842206035009,4.24572101840357,0.637626434946264,0.6097240475222925
2018,68,6.557236725616563,6.716422815460298,12,12,5.353477680616567,4.789473558546618,65,62,17,100,1.723904683357157,7.14071176142335,5.765157904886378,0.3242575870163631,0.0596395846287715
2018,37,0.6468689351513157,9.331272344083084,33,70,1.633544497431565,-4.245878240072117,0,91,54,76,8.927425429963552,7.674958335093072,1.0818619488003878,0.15054081326453606,0.6798774872230882
2018,49,0.7267087161001629,9.425313075201167,34,15,3.666788797029814,1.1542891503292658,51,47,44,11,8.315982964410765,4.115557465450274,8.73243945741321,0.8681484372541888,0.33810656342917667
2018,62,3.9344784656359155,6.775409455035341,4,7,8.933044937881228,2.779094067485368,13,78,43,98,2.746874939874168,7.22021143360029,5.704579152878609,0.20032048607382136,0.9508416661717347
2018,65,2.4858025771494208,8.960751117945733,21,86,9.301652028625501,-4.092791172521691,97,68,60,85,0.692301257456317,8.195179187100711,3.390741484817763,0.8892265936634216,0.04471027455489651
2018,35,7.409812502745785,5.846680901658248,21,58,5.877984493716848,4.068665773398358,8,51,81,67,4.774880504624277,7.395244342672244,9.232824157031448,0.30038980395997117,0.2475583956353089
2018,32,1.2024722651167563,2.967866820198506,4,14,0.5116550644547591,-4.199365974710344,50,22,52,79,5.60209402740945,1.9347584941436813,2.6424393681221234,0.9602062071864732,0.5762532950885922
2018,70,7.997810954240217,9.370910284587948,11,75,1.992196858370765,-0.032565719940155446,40,15,97,37,3.6905615934180402,1.4696040590381154,5.028940779404191,0.6884877913115593,0.8935300018181299
2018,19,6.7155844361303725,4.754066078500737,36,80,5.9742924257342,-3.2521501211663404,47,66,100,73,1.6462724656541516,4.329675469990535,3.3227907039199667,0.9793500243238927,0.2952470545129191
2018,91,0.584546141085539,8.669334683518837,34,40,3.3478904189067915,-0.7731338034257433,81,49,33,52,0.5671995355173787,7.9546192122146735,8.684625789474705,0.6249162621860794,0.9404635188285677
2018,32,0.8876739410776846,4.223845221843058,39,86,3.076790894779485,-1.2417878099205906,98,50,62,16,8.34125433247246,6.427519139595469,2.9086393512969853,0.6905385581155655,0.47684280391545975
2018,70,1.2203505212439503,1.3151826691637791,15,10,2.4235369513676233,-4.830308706845336,69,30,51,71,2.0977541377910813,7.471741705396504,4.897053941979978,0.6266250948764123,0.7847351140860993
2018,82,7.869701349176664,4.303747496907933,16,75,9.48369552788919,1.4523764455333161,73,2,69,84,4.833114486972939,7.635020847203663,5.643392231821735,0.29145841765789693,0.282886072068555
2018,11,2.5530652472843185,8.26814973796419,29,64,9.150015377475272,-3.0281701803193375,58,14,69,66,8.410449825125603,5.060362702274808,5.883077693805907,0.09506512325706051,0.009970971556622743
2018,48,3.1092893000755417,8.247878562777867,36,67,4.458255498270161,0.11938630681927798,93,40,34,77,2.747902644217998,9.91893483142645,7.340043505996046,0.7164898633325755,0.8631309158390641
2018,67,8.151183844803679,4.632936532727968,3,67,8.852388787075652,0.6159450771219426,44,4,64,7,6.598208426933947,1.2827677246256586,2.8566498884672296,0.987313982210661,0.36355629386767285
2018,60,5.386956673430391,3.918239632835,42,21,3.8797275439788637,0.9349641582185146,14,48,58,91,9.002348574321095,0.7145138060942235,1.6809058535297527,0.2506559800415695,0.4959358345483794
2018,89,2.3456129333482867,8.385492149028282,50,91,2.19634928594569,-3.696795668276641,2,45,28,3,4.144809792543599,3.6495718766822516,0.19318403534340445,0.03915054427707798,0.9379109534243434
2018,62,7.495454844688883,7.231282738825541,35,56,6.766172335525065,2.8803514957502205,74,7,87,45,5.063697376522089,0.49807877583421867,9.84467373092616,0.7520593684503682,0.8651691581432587
2018,32,5.578201919292014,8.613196258150907,5,95,6.482975272988015,-0.4038524826707359,100,60,63,27,7.427307294540901,8.003606536565963,6.918810461837497,0.33853507702272934,0.16007565896870157
2018,43,0.6310903307915017,1.109775245851481,22,32,4.2377011993092335,-4.21373289010242,24,92,83,75,6.013168243361512,2.554104208518433,7.053563363554206,0.5766733177592012,0.6258866443304841
2018,87,6.783788228551418,2.0357837754636043,18,54,9.381811725247225,-3.643733839926866,94,24,70,13,9.116182055034281,0.650054894108063,6.611179273455246,0.20201783732239242,0.5812929755056484
2018,46,1.5616384479217393,2.4690742666758556,20,74,4.1869514332768425,-3.586164457836598,42,36,76,93,1.2648025669130947,0.16921343464943117,6.709589010435523,0.7622851952317243,0.7341495973041509
2018,3,7.803997761472745,6.4063559280258655,47,50,7.385460533969635,-2.565573832345893,65,32,3,17,6.476700027119756,7.497528786970381,5.369012705204219,0.6404106368265342,0.8942378296355283
2018,91,4.961663841132195,0.3085790430807245,25,86,3.6825010739513306,3.939730574625047,100,99,82,54,9.852699881009016,7.5247309093576,9.35871291964458,0.7933128463999017,0.1458591340091503
2018,73,1.6688511785487092,2.7143857763420023,49,68,7.176761577934996,1.5025507109366156,72,6,65,58,6.2911361991211905,3.6577151896302196,7.680739858106199,0.0833775628986283,0.8990237272133664
2018,37,5.581402495938629,1.0525918519701238,45,84,3.6913619380920446,-2.6712085384818494,23,87,0,92,1.6196718440294033,7.229010074477779,4.37489440863133,0.8618151761459075,0.5418699430531522
2018,19,1.3271465381927738,0.30937644731341973,30,70,5.960501157609502,-3.116974750828936,80,2,68,3,7.574625233406886,5.891334031560382,6.5759383224387715,0.17580988341059023,0.14568252732936837
2018,16,0.941519101256979,0.06682129223887778,13,53,5.4378707039174685,-2.597549815356961,12,46,30,44,7.785638475467596,4.051021270471206,2.74969366452949,0.6245852451511749,0.26396673673559257
2018,34,6.746078529162162,4.2607097762609705,15,6,6.5550997184611255,3.071070203195127,88,41,87,4,9.58122795479613,9.498989838309829,8.37327433824518,0.6848544791789158,0.17541129165541103
2018,37,6.2823811046328135,4.296085921323634,3,8,5.793134027884609,-1.2816321543358056,57,59,79,52,5.979109922633325,8.771586042661392,8.211420914972102,0.8466440643326782,0.7369131986375159
2018,92,7.184292298187352,5.210731905083879,27,9,5.976823355234591,-3.832520972312045,1,14,32,22,9.903742093546374,9.565539673328512,2.9972948472092487,0.14679689737704904,0.12589797654172508
2018,16,2.098419948564094,1.2994137226794122,39,37,3.9998301829356855,-3.9419497514348576,66,4,25,63,7.682067678074907,3.9394426469058463,4.586608210379877,0.005634759861429139,0.6568075215238893
2018,8,6.02145644052481,2.690196467983105,24,82,4.4457350106942854,-3.46587117610912,64,16,51,15,8.420242180649508,6.038779896240879,4.073548116294498,0.5596150057650762,0.5584699657300691
2018,52,5.964854749854216,4.914181775285567,11,83,0.06982261880348117,1.3317867489577226,68,90,92,30,6.436792359571645,7.132190050771051,0.5341376324954861,0.597884936362599,0.7196550732781142
2018,67,6.055381576448829,5.959888421834818,14,6,2.982724542341227,-2.8828562785202916,11,71,55,37,5.055858311843976,2.4483955080952056,3.0183912024751547,0.9240819340907634,0.74260132153259
2018,4,7.053855941122036,8.417233617446762,47,30,0.1071529769535895,4.117851123817713,0,64,14,45,8.752098044480256,8.511108258475547,7.613886651049474,0.6586225089630944,0.30641166735394654
2018,16,2.2635149434148594,5.821438075777985,21,1,4.639854174403808,1.8317556323981812,27,59,2,33,0.3429167831054236,0.3397132133295089,5.101385419104019,0.242098957326344,0.4939059939093555
2018,18,2.681390200955134,2.47510073140412,22,91,0.9669455978756714,4.6659077022331665,62,87,11,5,3.053532135477898,5.9520018090543765,8.958542570085303,0.7650685743770371,0.5967243373258634
2018,39,0.3628762261350216,8.164107849650307,3,42,9.881240759546353,3.2686784717336206,99,80,73,5,8.689513946008063,6.714580313003613,7.590520100671082,0.7499904321417035,0.1994586658841594
2018,66,2.82745689578762,6.250291860852057,46,61,9.399243728857089,3.4368052966497764,35,58,11,86,4.880970158728273,6.716660572094705,5.873744001258089,0.4912387759510036,0.12526759413246513
2018,50,2.8382844702352026,8.816624823327126,21,19,5.041328419184383,2.714733448596064,23,20,87,46,9.363469474710833,6.658493646001281,6.7574525516418325,0.7465256821609466,0.17676022910104927
2018,14,2.370278571083362,3.9297422534529125,19,19,6.970241660042995,2.4752063674650486,4,32,82,13,4.594833010501653,3.3308554809387294,3.2583001993739447,0.8230955802956337,0.33603633082759854
2018,39,8.664386675276454,1.4798414736583476,18,48,0.3895784634846422,4.799554473582784,33,93,6,33,3.3079499478104326,7.13457360434044,3.381435382241962,0.43677788302125775,0.18419652966323619
2018,28,6.0495392269054085,4.614455118873126,20,53,0.5383052490845908,1.9177763914198227,8,60,35,54,7.722591646531978,3.0424631148658463,8.210722230570187,0.6327283860075664,0.4143696079065575
2018,75,1.3919802461752984,0.3142182151127293,14,55,9.571348325397961,4.364933313102258,81,96,79,75,7.5298161729611675,0.8234216309672171,5.42204388719315,0.4578352625580686,0.5796394555340199
2018,17,4.351803992553568,5.5898063409977405,20,49,5.576886911854527,-3.4338718510735013,37,100,16,80,0.3488030582002766,1.6414774055900205,1.6009613765744457,0.6141151544624475,0.6972196608085894
2018,47,4.617328136123822,8.432780909364023,48,55,2.0399460360938737,-3.7951817756153208,51,97,55,5,5.144038687461845,6.679367445480652,1.9527333324716079,0.19840536399390396,0.3381079912597027
2018,2,1.0593071255849296,2.5530907650393164,48,51,2.257895521506291,3.3607890079528087,58,21,28,18,4.249952404198632,7.485647184536268,4.1605090513676934,0.6598133202880598,0.6155028533824991
2018,20,4.303371775089212,6.755800919502598,16,60,5.973123783307118,-3.5061836377356794,21,82,42,1,2.187403231040931,3.301117978552411,1.7410924753323498,0.9888376327800935,0.5088408481305068
2018,28,9.884159894120765,3.5486083074614783,19,6,2.476316430714387,3.73361117841438,38,59,50,16,9.076819452191534,6.430129801847661,2.4288623662478903,0.9419604875628733,0.9341464150461124
2018,36,2.570472664320799,9.994662482156308,21,28,0.4960590834948275,-2.545455374610696,1,82,65,80,4.563079116581733,8.227500147651233,0.9887302887630278,0.2652274953786212,0.3939329786462471
2018,28,7.531873359134028,7.191598969445689,22,32,4.064165365740187,2.8316002902790283,12,9,73,17,2.704461854714264,8.325283487923821,3.8069553567734395,0.40134800423851813,0.8528345731854773
2018,56,4.494338352137377,3.397688271511179,36,43,9.614166196420495,-3.334964529504849,19,100,79,19,8.431779206528404,6.799785486507615,0.6287578211448763,0.05333006820674624,0.39692628062381385
2018,60,6.6266451305935545,2.5823101966616004,36,80,2.431799802642259,-1.2872907949460624,62,56,5,26,4.401276965463264,9.48975664964901,2.3218478347029192,0.027174036293921455,0.2483966087339381
2018,12,9.786312874005304,1.771709252718655,34,91,7.422922314869471,-3.331514217944224,75,79,79,69,1.3916001090796182,7.261821349464612,6.683652265904331,0.1333965889408093,0.39863433484553445
2018,95,4.424099364806695,1.8903952472753172,45,83,8.836839676879897,-0.14114393810386794,83,0,63,54,1.803559682816519,9.692491388225086,9.705525148851015,0.532873679161507,0.2796614070149861
2018,24,1.5067610770987738,4.009417624730467,40,75,7.604000672874827,-4.37092523981976,2,79,9,93,3.9269911335894134,4.134732641219685,0.7703199998411392,0.4838613502906203,0.7446407963452062
2018,4,4.134164492952614,8.231608307088592,34,32,3.009663196316217,-4.675292283082517,83,51,6,65,5.150843761717851,2.5640715818868998,8.841472129857218,0.6029476306906042,0.9978363962915615
2018,78,0.5613610341621,7.821712630912462,2,0,0.6875390642248747,1.1958259282708683,27,88,99,1,2.71359035191137,7.7142998899293636,9.645095559916548,0.6130392564723857,0.893787427009998
2019,45,5.9880829638349145,2.118943304401091,10,12,9.277457330754073,2.828486179866575,99,3,90,90,2.7908513615128347,4.6594395092998475,0.26256818809906046,0.2553656265202999,0.1639879719588705
2019,36,6.801319311034514,3.4037074630576267,19,94,6.09812761548117,-0.07632951298751056,27,51,94,27,0.5427118538937359,0.41970503406067006,8.899637051372478,0.685472585045341,0.8955714790830762
2019,45,6.40168223828166,8.957267259261728,6,28,6.900468884094496,-0.48869930202158596,4,51,61,18,0.12595038169426753,3.9540501052970765,8.475740297902625,0.1897867774345764,0.5655007313555015
2019,16,8.761051925980425,0.7638494499145598,43,42,5.506604592365642,-3.5693804727659764,89,96,13,71,6.15611951922359,7.897282618079623,6.969932340708008,0.7179795340203848,0.7027943598180023
2019,76,2.5230724983940656,3.2755216518013244,46,35,0.8144721289115919,3.352440601588656,25,76,64,95,2.995926555852156,1.2233857596214126,7.922899533309023,0.3670624557109512,0.8332217713715006
2019,5,5.299915229264187,1.33650581410518,31,71,8.403481775885082,0.8736986857557696,10,21,98,44,4.945977706694649,4.335451231573596,0.7291701192700539,0.4339566256899333,0.10399557031333562
2019,78,1.7184848132709452,7.457533790761261,35,55,1.8424865157267423,1.3937480054277547,20,78,56,19,4.802540010861547,8.12296055423481,6.9020666502080195,0.9245702196867337,0.9265317740991033
2019,22,6.018553836620085,2.1605136501168722,0,42,8.730431470152034,1.2564991294145313,14,46,30,70,2.1897012710580133,5.188083120843535,4.98514460989057,0.8030945758806354,0.5442513772755738
2019,41,5.987139801001076,3.7005233467425525,5,81,8.388538619040688,3.3445825285609665,93,0,96,91,1.8119445946918267,2.504434017536037,5.690669982420896,0.6038473651812715,0.867963769936152
2019,26,3.3088936298917195,6.457405100956123,32,21,1.1259046652919447,-1.8583793616302788,0,76,43,33,9.842407168016491,4.2285607856686145,6.857030513889372,0.059003333999100294,0.9864870679296895
2019,96,8.64216177674169,5.596884448379399,24,56,9.757788185489327,1.4592789302303935,96,68,6,11,4.0436442998114766,9.619776547341258,0.08084676530010881,0.872146859858875,0.2317006581758584
2019,12,5.399058395022125,1.6735973313862795,39,60,3.571923339930448,-3.432395713483607,13,5,48,43,7.008179626386793,6.445631546318221,2.560444863761279,0.933818016807282,0.21975931406271632
2019,44,6.859677359829841,8.354802363823277,11,15,7.850639210464312,3.9581573156019463,65,16,80,52,3.925261984178272,2.382877764480681,1.0193380538260854,0.4667153224039021,0.11857343304095047
2019,35,5.801122296954681,4.441277131657516,31,30,4.189697737795244,-3.3125056160177047,74,16,26,52,5.014474198416727,4.729809813707359,2.9671130852868477,0.46561869483796214,0.27761250296133355
2019,25,5.217300466362131,5.453811212183025,2,0,2.566472071860958,-0.4711663958448833,34,75,96,51,4.483669354315765,6.072294502983907,0.10363722347177085,0.25700564347427723,0.2505084358858347
2019,22,7.3082947487087635,1.6833695591913023,10,96,2.042421063684289,2.955783762575864,28,49,18,40,3.386432714478632,4.190746831254409,5.437984948046078,0.5295882026382897,0.3841068146757922
2019,36,9.29426694473114,8.42325504749934,16,79,3.552839742369226,-3.824981597876267,30,15,80,58,2.8485613096075966,8.607266622066303,9.324054961466182,0.3445140055660201,0.42202356596968715
2019,17,6.754202075470892,9.292884022620594,11,71,9.725682356497368,3.543995133256802,9,76,75,76,6.333121744366106,8.97763577519188,9.682280509617435,0.9468960253420421,0.1859520980008047
2019,30,5.771852367117481,3.0048938560043235,2,11,0.35590230806476386,3.3239104170190785,70,16,18,48,9.895199595008672,1.8426507617074372,8.291951410159383,0.9567276279144629,0.9477467316133514
2019,99,2.185098343541303,9.425459396769053,38,13,8.263903116005553,2.3956324811126803,91,61,23,7,3.0259215266411577,0.11047145212777609,8.999514039064263,0.9773889432082408,0.9699372104470915
2019,50,1.5928744524280514,7.925213919629192,4,26,2.3272834891555183,-3.3638379586172373,90,91,1,62,2.548032660316956,2.710629901403637,0.3404450620026467,0.9902378840873183,0.034403627714294505
2019,14,6.098318054986946,0.936724207059102,4,36,8.575306077519237,-2.471625993097107,82,73,92,64,8.253212848418338,4.55866500180433,6.942268160417044,0.7286423237169002,0.37550797776226175
2019,81,5.908674412710415,1.817232932281565,43,61,6.463099336573813,3.812580677630116,16,94,89,66,1.078557761535145,7.6895046715939595,2.5255454740860506,0.5964462488988447,0.17819642678812608
2019,8,5.456868884954734,5.224441454054645,49,26,4.034809690269996,2.210546608978719,15,51,29,25,6.093037189565074,1.640307314593894,6.151265825503117,0.7801675222251225,0.022128674421581618
2019,40,6.225196957297452,2.8088196518624375,34,85,9.744393106384754,-0.7975039819245815,26,24,63,49,4.161185444318599,4.3997376704238,8.07555550999301,0.82358982417063,0.250207107178383
2019,73,4.444194527512016,5.627116990223392,3,40,2.347544217249713,-2.4284764889090416,0,88,28,22,4.673572883316117,9.555177064172408,0.47398577931163977,0.3389830893381708,0.5648451022171516
2019,90,4.766954750411592,6.401983115596238,43,47,4.929569716558601,4.993503004722001,81,34,78,1,0.6408458760406621,0.7763188524979514,6.451371239357206,0.4685380452156892,0.23462226700628208
2019,23,8.223934188170581,9.715330423905886,9,50,2.9806620117000415,0.02875520065584869,76,99,26,11,2.687007357542682,4.173871277005466,8.024517454814937,0.017151680696614102,0.1409793369901141
2019,85,9.767252386625788,0.4416193617783126,49,17,7.694425794215568,-4.299313042788105,98,8,10,71,3.4066682082174458,2.9009226495074794,8.263987737446335,0.04905836740864322,0.45931850509863204
2019,93,1.8522844654740966,7.000342727721044,37,44,3.933206703851887,2.318727372865008,22,41,67,9,6.9527413294441684,2.868126247734868,7.4300191852094795,0.2000162612658265,0.3061486509185748
2019,93,8.511742608527708,6.668544210142678,28,67,3.9221779343354015,-2.6352508776130543,35,77,12,43,1.1347363762743912,5.994283921104185,3.608666019801375,0.43169744564093293,0.4786867974805912
2019,66,0.1582109176558244,3.0319405946104605,7,78,1.322687150984817,-2.632795241461671,14,58,81,86,8.127568532971596,1.427218539685381,5.981410653705329,0.8239850584517123,0.8766795187083262
2019,31,4.291825933963569,8.714684213765338,40,10,6.46407375228089,2.9253976762133673,66,96,45,22,7.699922812187041,5.299106085609492,7.524420064480531,0.7263570177140827,0.15916473808865395
2019,85,5.671707799193856,7.324138648126686,34,4,1.8176359776119422,3.0762586956297504,82,12,31,12,7.4923633060246715,0.5052022667233469,7.054341850945512,0.8116838996624468,0.5749706273967218
2019,98,1.8059459817530088,6.795499271339084,20,100,1.2611532237541057,-1.383339168049572,23,55,17,26,9.021222382453876,5.409423600049269,1.6852059214375936,0.9242167622435459,0.7233586117188129
2019,44,4.498422079725593,5.318890790075141,40,80,6.31722418326584,2.804711383801549,42,6,53,62,6.245972515201544,8.606518873876169,2.634427593968093,0.3214212778116706,0.10401725179510213
2019,61,7.279471767307432,3.2633843093198722,49,11,8.992489182892026,-0.126251920787551,15,63,80,29,3.591618242804188,5.12474704119517,9.13796259426629,0.4350909266995243,0.015607436655260876
2019,95,5.578132255110699,1.4817792822994547,28,94,5.756652529974197,-0.3362540549545141,16,83,32,55,3.733785595368401,1.80818479002395,0.5436617844018377,0.8449400420187747,0.5569484186282629
2019,31,7.481919059789975,9.563200933875276,31,17,9.325667087059609,3.018258998755151,32,18,34,75,9.217892331085261,6.000144774806355,4.293211669377053,0.8498714285610547,0.5467369479838681
2019,12,2.2106337145372845,7.5177217303909325,16,18,0.7971507318728499,4.331929170490183,14,85,95,52,4.785837324327735,8.947492209757982,9.511462314054134,0.06112287532576688,0.2841780003902624
2019,46,9.970781570816618,3.7220039182521925,43,5,3.2099704564089784,0.120885766986639,42,71,29,86,6.369420106106302,4.810187798004618,1.024003497960012,0.24851370922151084,0.6260772910561319
2019,41,0.12714889986893518,5.738412541045133,42,86,8.52048415804693,-2.1532526115353634,9,11,71,79,1.622355481405775,2.907919442218475,0.2417804375417021,0.24095966228128052,0.18526817569773468
2019,26,0.9303048646002721,2.833047624249306,42,20,0.5165735711464103,-1.0394552256453329,55,94,29,82,7.764033220221032,2.3008590842000185,5.936132165693841,0.3249918952635884,0.7446314438540483
2019,55,2.0975294768368133,5.136110465443245,34,44,3.534731920607206,-1.1444749850833071,8,89,10,12,9.815790297645945,2.9671745157904095,8.155831402352883,0.7911141182014395,0.21048283629265874
2019,93,7.434237860766093,5.44505769049228,10,14,7.564510879889118,2.2333030399396314,77,18,79,17,6.495324310653898,0.735504789762792,9.922485791555752,0.3800073642407519,0.9260620645176425
2019,30,4.782552945759237,5.14683617121439,22,16,3.667983206462684,-0.06969874841197665,83,25,46,70,4.709208264176354,1.0978295367040447,0.7003462363178126,0.5651226709830504,0.8535563636206633
2019,81,7.8248492456393794,6.030643061705165,47,27,2.6240837648930193,3.525426448755004,43,16,56,13,4.494827621010798,9.304775919636683,7.989649025337457,0.7381817272209178,0.9901652122554053
2019,92,8.989008240062354,8.5520698501837,20,17,8.439934719420247,-4.477208967312404,26,69,54,19,4.042200438932162,2.564055930082839,8.31039527107128,0.10049475923975404,0.7461904833173043
2019,78,4.121309302627716,7.7308904169746615,45,82,1.1921044284057336,-4.788501766505837,34,24,58,92,3.5828946362388225,9.233846679907238,8.912626489153983,0.3856205973860919,0.7435091521438564
2019,13,3.548413602568904,8.54221906340868,28,23,5.768079196382558,2.092961271407681,19,8,92,92,4.902219746537408,3.2522119137463426,7.033053068633781,0.12655634299423824,0.19894970967199055
2019,9,1.0536753395280596,0.1419004939576718,15,3,4.291494919583219,-1.434410788231113,13,32,80,31,1.5329616051538741,0.1787353083631582,7.589122488870297,0.49521519267154623,0.10531255908980885
2019,79,4.501244324197597,6.591137644695265,44,49,4.747690060436512,-0.13517234267577116,24,97,73,18,3.37219909910226,8.943830763718557,0.23287079442581904,0.3813106399520779,0.42328848841983635
2019,100,3.863489098483155,3.9185829640907888,26,6,0.3671294348306664,2.939550847155906,29,2,98,28,4.054039608509241,3.7884746485055496,5.016298089230942,0.08546680148748131,0.8857616941126193
2019,82,2.7936771393471638,4.813333765356649,14,80,3.4700233541219996,3.3194154168805206,53,89,49,43,3.52435941526575,2.7154476866843913,9.0433284753254,0.16177335638470325,0.6555659009569733
2019,58,2.607132999199165,0.4605673418995637,9,30,3.324266921743652,4.059116712346476,90,86,84,44,9.214336290244534,9.331358684062186,6.995589594516332,0.8740867125274371,0.25240958507030586
2019,97,5.020502134884471,0.5190094358730901,27,38,7.6531629952538625,2.827456742513867,53,82,52,2,8.650625299843604,7.278341625793717,0.6978578400046476,0.04998271507755181,0.9792249722566108
2019,89,4.023271246865559,9.995439187190943,43,41,8.01840168452806,-2.4144273635975413,86,62,53,46,5.186386906660125,0.9487071267517977,7.6079450915339795,0.17244913357306846,0.8620186390106666
2019,40,8.742624706102378,4.05751168615061,26,52,4.345309633044954,-1.6278750959371422,4,88,14,94,7.790675143594696,9.968488878594199,0.599266482304549,0.02074134280620077,0.39893777087274596
2019,30,4.1798993387048435,4.50116526474811,27,46,5.7982957604772505,-4.707005568965816,1,0,2,61,0.5002226691655787,7.966567349911429,7.3970313444781794,0.5566239182399358,0.43144499230801037
2019,52,5.483205837264242,3.558547592592114,44,97,7.8350150258790885,2.8292361425757235,98,9,4,99,7.648861601652962,6.354571796188901,2.219950450189756,0.17860790932365278,0.817465344510961
2019,44,2.367843093113854,6.055047666158765,44,67,4.283518005688462,2.2455790915881826,61,84,85,33,2.9339614478578477,2.546093292953059,5.5847279161613494,0.507239498216864,0.8497530489343326
2019,40,7.718577261816213,4.3054020950719,10,91,4.677206159711509,-1.4981347566803893,72,18,8,7,0.3206269630680503,3.5638243047877394,7.564454763675318,0.10058565659662388,0.46453358465809713
2019,16,1.4095962752176927,6.30700471158785,36,64,3.0321978384425052,0.08705984216266671,23,59,82,49,0.06785552976827591,9.791033942522734,9.247089920455704,0.5376057067264131,0.8222239996967906
2019,39,8.530896234036504,1.8691444060846163,39,55,2.8182500329547198,-3.5721436333211534,24,68,39,37,3.0481314464513245,0.6391132094914109,5.274022871700583,0.5927722993275321,0.8897578149731539
2019,27,9.093901920083962,3.0883442400734085,45,77,8.57857783517489,-1.9693423882489833,8,48,8,18,0.5224558370082788,3.6074774505520923,7.12191728253204,0.01831934260354373,0.768538097011416
2019,58,6.976706275200751,3.872372711780959,24,23,0.8322306620807229,-4.819189077943146,15,26,73,40,2.670719413490877,2.2481289951018457,9.55861680374738,0.16158750175806824,0.7079644068383966
2019,78,9.796467150338835,4.3532422145523615,3,14,4.568880717372669,2.201113335149457,25,66,53,77,7.323041922194658,2.5220005061691286,6.3942464017657095,0.4333556202178813,0.37572725706243604
2019,8,5.655499649214404,6.710552838599144,22,70,8.643662664559733,2.9742055394166433,38,13,70,47,6.570651825329454,7.3974994739048565,8.685064706853911,0.5429021314776192,0.1416025756129884
2019,95,9.466379541996071,1.1706604142416865,13,39,9.774565631838426,-0.4179519474778406,80,90,44,85,5.797798425694158,9.902656397289281,4.678627373607823,0.17129055466767318,0.6544598928258747
2019,99,5.601822583749119,4.4908474501094675,44,79,8.53317186666586,4.45017094248494,86,86,90,76,1.7185686975046488,7.443368428217001,0.3325460721260809,0.9655176323529227,0.527520175294209
2019,31,3.7346259614417345,7.0848969749279735,2,18,8.843434279712875,4.859341686249177,64,2,16,33,5.176786682309572,7.521228382486274,3.105027525494833,0.7628334253025342,0.6800568748548973
2019,61,9.819691904461452,6.321594991864574,19,11,3.547972896563887,-1.3327809140620097,81,55,63,55,3.953565108613831,4.92078186535646,9.291362337217683,0.08347194454140483,0.14877042823411768
2019,19,3.221080042291855,2.6884674245284335,2,91,2.2833125236861083,-1.266468389681683,2,63,27,57,8.387045245338596,7.985409152820871,9.041685495477267,0.9637751822072285,0.2062918150723635
2019,98,0.2293281126804203,5.17596301315522,33,9,7.423699370897818,-1.334488126207738,21,100,86,43,3.1357513206403076,1.4531645633662604,6.988860851170679,0.6849367482413092,0.2502044870635418
2019,13,1.9560927304451503,2.204836934733041,4,85,4.318070951077773,4.355230227588573,40,77,72,50,1.8038747596771287,2.344488488080395,4.419641089467693,0.7510791939024363,0.03858620080817843
2019,63,1.8672329577304148,7.257259103641033,21,84,7.8177982592872635,4.122075712491821,26,59,73,43,5.525034762615438,7.31607944368524,6.445148244347965,0.14083368915038363,0.017797996720949283
2019,5,7.234047656122863,7.62482884475553,46,58,1.8065754131130318,-4.487757035956868,60,37,2,12,1.629165930016191,8.512578486996073,9.739354059881949,0.5073654720648297,0.5106694024365672
2019,79,8.08883461636328,5.608744633626176,32,6,2.767541319513086,-0.09687510590171655,33,72,58,45,2.064452324162004,1.9199195023079008,3.6632852469875843,0.3109120288621783,0.2855876797940563
2019,11,6.586921462074436,1.8030793542277812,16,86,6.583074395060619,-0.07017289541910898,19,11,62,4,8.717977710246627,3.4342061613067387,5.205271128091637,0.5476306513801775,0.7183483245207427
2019,16,0.6925430628585993,8.0807928235583,43,3,3.155331806631355,-3.733628744816256,84,50,87,70,4.230755227964829,4.975751441541355,2.933560799939876,0.7210210393027515,0.11423335584218319
2019,87,0.18000088945214987,5.215993960113582,31,30,7.270185270141339,-4.899530189451684,37,100,68,77,2.5024632526293686,8.907455918497213,0.7067096469510559,0.4822515923024244,0.2870031055091986
2019,38,6.9161805556931935,1.523277856626788,25,42,0.8813443097669149,4.623380574812067,40,96,65,66,4.906474993407269,5.991186848201082,7.087215037485843,0.3417096871302282,0.9461975264800317
