Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,Gender,Area,Personal Loan,Loan Size
54,30,13,1,0.3,Undergrad,0,0,0,0,Male,San Diego,0,0
54,30,18,1,0.3,Undergrad,0,1,1,1,Male,Solano,0,0
54,29,21,4,0.1,Professional,0,0,0,0,Female,Sacramento,0,0
54,30,21,1,0.1,Postgrad,76,0,0,1,Female,Stanislaus,0,0
54,30,21,2,0.2,Undergrad,0,0,0,0,Female,Los Angeles,0,0
54,30,22,2,0.4,Undergrad,89,0,0,1,Female,Santa Cruz,0,0
54,29,23,1,1.5,Postgrad,0,0,0,0,Male,Monterey,0,0
54,30,23,2,0.4,Undergrad,0,0,0,0,Male,Alameda,0,0
54,30,24,1,0.1,Postgrad,0,0,0,0,Female,Orange,0,0
54,30,24,4,0.2,Undergrad,0,1,0,0,Female,San Francisco,0,0
54,20,25,2,0.4,Professional,56,0,0,1,Male,Los Angeles,0,0
54,24,25,4,0.4,Professional,0,0,0,0,Female,Los Angeles,0,0
54,29,25,4,0.1,Professional,109,0,0,0,Male,Los Angeles,0,0
54,28,28,4,1.5,Professional,0,0,0,1,Female,Santa Clara,0,0
54,29,28,4,0.2,Postgrad,101,0,0,1,Female,San Diego,0,0
54,24,29,3,1,Professional,148,0,0,0,Female,San Diego,0,0
54,29,29,1,1.5,Postgrad,97,0,0,1,Female,Los Angeles,0,0
54,30,29,2,0.8,Undergrad,0,0,0,0,Female,Santa Barbara,0,0
54,28,30,4,0.7,Postgrad,0,0,0,1,Female,Yolo,0,0
54,28,31,2,0.4,Professional,0,0,0,0,Female,San Diego,0,0
54,29,32,2,0.6,Professional,0,0,0,1,Male,Los Angeles,0,0
54,28,33,2,0.4,Professional,0,0,0,1,Female,Alameda,0,0
54,28,33,2,0.7,Postgrad,0,0,0,0,Male,San Francisco,0,0
54,28,34,4,0.7,Postgrad,0,0,0,1,Female,San Mateo,0,0
54,29,34,4,0.1,Professional,0,0,0,1,Male,Kern,0,0
54,29,34,4,0.1,Professional,0,0,0,1,Female,San Diego,0,0
54,29,35,1,1.5,Postgrad,0,0,0,1,Male,Orange,0,0
54,28,39,4,0.7,Postgrad,0,0,0,1,Female,Los Angeles,0,0
54,30,39,4,0.1,Professional,0,1,0,1,Male,Contra Costa,0,0
54,30,39,2,0.8,Undergrad,0,0,0,0,Female,San Joaquin,0,0
54,30,40,2,1,Professional,0,0,0,0,Male,Los Angeles,0,0
54,28,42,4,2.5,Undergrad,0,0,0,1,Female,San Joaquin,0,0
54,27,43,3,1,Postgrad,169,0,0,0,Female,Orange,0,0
54,29,44,2,2.3,Professional,187,0,0,1,Female,Humboldt,0,0
54,29,44,2,2.3,Professional,0,0,0,1,Male,Los Angeles,0,0
54,30,44,3,1.5,Undergrad,117,0,0,1,Male,Yolo,0,0
54,28,45,3,1.4,Undergrad,0,0,0,0,Female,Santa Clara,0,0
54,30,45,4,1.1,Postgrad,205,0,0,1,Female,Santa Clara,0,0
54,30,45,4,0.9,Postgrad,0,0,0,0,Male,San Diego,0,0
54,28,48,4,2.8,Postgrad,0,0,0,1,Female,Trinity,0,0
54,28,48,1,0.2,Undergrad,0,0,0,1,Male,Ventura,0,0
54,29,48,2,2.1,Professional,142,0,0,1,Male,San Diego,0,0
54,29,48,4,1.8,Professional,0,0,0,1,Male,San Bernardino,0,0
54,24,49,1,1.4,Professional,0,0,0,1,Female,Los Angeles,0,0
54,28,49,4,2.8,Postgrad,0,1,0,0,Female,Los Angeles,0,0
54,24,50,3,2,Professional,0,0,0,1,Female,San Diego,0,0
54,27,51,3,1,Postgrad,113,1,1,1,Male,Santa Clara,0,0
54,30,51,2,3.2,Professional,0,0,0,0,Male,Orange,0,0
54,28,52,4,2.5,Undergrad,0,0,0,1,Male,San Francisco,0,0
54,28,53,1,2.2,Professional,0,0,0,1,Male,San Mateo,0,0
54,28,53,4,2.8,Postgrad,0,1,0,0,Male,San Diego,0,0
54,29,54,2,2.1,Professional,97,0,0,0,Male,Alameda,0,0
54,30,54,1,1.6,Professional,185,0,0,1,Female,Alameda,0,0
54,29,58,4,1.3,Professional,0,0,0,0,Female,Orange,0,0
54,30,58,2,3.2,Professional,0,0,0,0,Male,San Diego,0,0
54,29,59,2,2.3,Professional,152,0,0,1,Male,Orange,0,0
54,28,60,4,2.6,Professional,0,0,0,0,Male,San Francisco,0,0
54,29,60,4,3.8,Postgrad,0,0,0,1,Male,Marin,0,0
54,24,61,4,2,Professional,0,1,0,1,Male,Orange,0,0
54,28,61,3,3,Postgrad,0,0,0,1,Male,Los Angeles,0,0
54,30,61,1,1.8,Professional,0,0,0,1,Female,San Diego,0,0
54,29,62,4,3.8,Postgrad,149,0,0,1,Male,Santa Clara,0,0
54,29,62,4,0.7,Undergrad,0,0,0,0,Female,Alameda,0,0
54,24,63,3,1.4,Professional,138,0,0,1,Male,Orange,0,0
54,28,64,2,0.8,Professional,0,1,0,1,Male,Los Angeles,0,0
54,30,64,1,1.8,Professional,227,0,0,0,Female,Santa Clara,0,0
54,28,65,1,0.2,Undergrad,0,0,0,0,Female,San Francisco,0,0
54,29,65,4,1.8,Professional,0,0,0,0,Male,Alameda,0,0
54,29,68,3,1.6,Professional,0,0,0,1,Female,Marin,0,0
54,24,69,3,1.4,Professional,132,0,0,1,Male,Santa Barbara,0,0
54,30,69,1,1.6,Professional,0,0,0,1,Male,San Diego,0,0
54,30,70,1,1.6,Professional,251,0,0,1,Female,San Diego,0,0
54,30,70,1,1.6,Professional,265,0,0,0,Female,Los Angeles,0,0
54,24,72,3,1.4,Professional,0,0,0,0,Male,Santa Clara,0,0
54,24,72,3,1.4,Professional,218,0,0,0,Female,Monterey,0,0
54,29,72,2,3.7,Undergrad,144,0,0,1,Female,Napa,0,0
54,20,74,1,2.4,Undergrad,56,0,0,1,Male,Sacramento,0,0
54,28,74,2,1.1,Undergrad,0,0,0,1,Male,Santa Clara,0,0
54,29,74,3,2,Postgrad,0,0,0,0,Female,Monterey,0,0
54,29,74,2,2.1,Undergrad,95,0,0,1,Male,Orange,0,0
54,24,75,1,1.4,Professional,0,0,0,0,Female,Kern,0,0
54,24,75,2,4.5,Professional,0,0,0,0,Male,Los Angeles,0,0
54,30,75,2,3.2,Professional,0,0,0,0,Male,Alameda,0,0
54,28,78,4,4.9,Undergrad,0,0,0,0,Female,Los Angeles,0,0
54,30,78,3,1.8,Postgrad,0,0,0,0,Male,Shasta,0,0
54,30,78,4,1.6,Postgrad,0,0,0,1,Male,Riverside,0,0
54,30,78,4,1,Postgrad,0,0,0,1,Male,San Bernardino,0,0
54,28,79,4,2.6,Professional,0,0,0,0,Female,Orange,0,0
54,28,79,3,1.7,Postgrad,150,0,0,1,Female,Los Angeles,0,0
54,29,79,3,1.6,Professional,0,0,0,0,Female,Los Angeles,0,0
54,29,79,4,3.8,Postgrad,0,1,0,1,Male,Los Angeles,0,0
54,30,79,4,1.6,Postgrad,0,0,0,1,Male,Orange,0,0
54,28,80,4,2.6,Professional,143,0,0,0,Female,Santa Cruz,0,0
54,28,81,3,0.8,Undergrad,0,0,0,0,Female,Alameda,0,0
54,29,81,2,0,Professional,0,0,0,1,Male,San Diego,0,0
54,29,81,1,0.1,Professional,0,0,0,0,Male,Los Angeles,0,0
54,28,82,4,2.6,Professional,294,0,0,0,Female,San Francisco,0,0
54,24,83,1,3,Professional,0,0,0,0,Female,Contra Costa,0,0
54,28,83,3,0.8,Undergrad,0,0,0,1,Female,Kern,0,0
54,28,85,4,4.9,Undergrad,0,0,0,1,Male,San Diego,0,0
54,30,88,4,1,Postgrad,122,0,0,1,Male,Orange,0,0
54,28,89,1,1.9,Postgrad,0,0,0,1,Male,Monterey,0,0
54,28,90,1,0.3,Undergrad,0,0,0,1,Male,Los Angeles,0,0
54,24,91,2,4.5,Professional,90,0,0,1,Female,Los Angeles,0,0
54,28,92,2,1.1,Undergrad,0,0,0,1,Male,San Bernardino,0,0
54,28,93,1,4.9,Undergrad,133,0,1,1,Female,Los Angeles,0,0
54,30,93,1,2.7,Postgrad,0,0,0,1,Male,Los Angeles,0,0
54,28,94,1,1.9,Postgrad,0,0,0,0,Female,Los Angeles,0,0
54,28,94,2,1.1,Undergrad,188,0,0,0,Male,Los Angeles,0,0
54,28,95,1,1.9,Postgrad,0,0,0,1,Female,Los Angeles,0,0
54,29,98,1,0.1,Professional,0,0,0,0,Male,Ventura,0,0
54,28,102,3,1.7,Postgrad,0,0,0,1,Male,Ventura,0,0
54,29,111,1,0.1,Professional,0,0,0,0,Male,Santa Clara,0,0
54,30,112,2,6.8,Undergrad,0,0,0,1,Male,Marin,0,0
54,30,120,1,7.4,Undergrad,119,0,0,1,Male,Monterey,0,0
54,30,121,2,0.4,Undergrad,0,0,0,1,Female,San Diego,0,0
54,28,140,1,2.9,Undergrad,0,0,0,1,Female,Los Angeles,0,0
54,30,145,2,6.8,Undergrad,0,1,0,0,Female,Solano,0,0
54,28,155,1,1,Undergrad,256,0,0,1,Male,Los Angeles,0,0
54,28,159,2,0.5,Undergrad,461,0,0,1,Male,Los Angeles,0,0
54,28,161,1,2.9,Undergrad,0,0,0,1,Female,San Diego,0,0
54,28,183,1,1,Undergrad,442,0,0,0,Male,Los Angeles,0,0
54,29,183,1,8.1,Undergrad,0,0,0,1,Female,Santa Barbara,0,0
55,31,9,4,0.7,Undergrad,89,0,0,1,Male,Los Angeles,0,0
55,31,12,2,0.2,Undergrad,76,0,0,1,Male,Santa Cruz,0,0
55,31,13,4,0.7,Undergrad,0,0,0,1,Male,Monterey,0,0
55,31,15,1,0.2,Undergrad,0,0,0,0,Male,Placer,0,0
55,29,19,4,0.7,Professional,121,1,0,0,Male,San Diego,0,0
55,31,20,2,0.3,Undergrad,0,0,0,1,Female,Alameda,0,0
55,28,21,1,0.5,Postgrad,0,1,0,0,Male,Alameda,0,0
55,29,21,4,0.7,Professional,0,1,0,1,Female,Orange,0,0
55,29,21,4,0.7,Professional,0,0,0,0,Male,San Diego,0,0
55,30,22,1,1.5,Postgrad,91,0,0,0,Male,San Diego,0,0
55,25,23,4,0.4,Professional,88,0,0,0,Female,Santa Barbara,0,0
55,31,23,2,0.3,Undergrad,0,0,0,1,Male,Yolo,0,0
55,31,23,2,0.2,Undergrad,0,0,0,1,Male,San Francisco,0,0
55,31,25,2,0.2,Undergrad,0,0,0,0,Male,Alameda,0,0
55,29,28,2,0.7,Postgrad,82,0,0,1,Female,Alameda,0,0
55,30,28,4,0.1,Professional,149,0,0,1,Male,Los Angeles,0,0
55,30,28,1,1.5,Postgrad,0,0,0,0,Female,Santa Clara,0,0
55,30,28,2,2,Postgrad,0,0,0,1,Male,Santa Clara,0,0
55,29,29,4,1.5,Professional,79,0,0,1,Female,Orange,0,0
55,30,29,3,0.1,Postgrad,0,1,1,1,Female,San Mateo,0,0
55,29,30,4,0.7,Postgrad,0,0,0,0,Female,Ventura,0,0
55,30,32,4,0.1,Professional,0,1,0,0,Male,Los Angeles,0,0
55,29,33,2,0.4,Professional,0,0,0,0,Male,Orange,0,0
55,30,34,4,0.1,Professional,157,0,0,1,Male,Sacramento,0,0
55,31,34,3,1.5,Undergrad,101,0,0,1,Female,Santa Clara,0,0
55,25,35,3,1,Professional,144,0,0,1,Female,Monterey,0,0
55,29,35,3,1.4,Undergrad,0,0,0,0,Female,Los Angeles,0,0
55,30,35,1,1.5,Postgrad,118,0,0,0,Male,San Mateo,0,0
55,28,38,3,1,Postgrad,0,0,0,1,Female,Yolo,0,0
55,29,38,4,1.5,Professional,0,0,0,0,Female,Los Angeles,0,0
55,28,39,3,1,Postgrad,0,0,0,1,Female,Alameda,0,0
55,29,39,1,0.2,Undergrad,0,0,0,0,Male,San Diego,0,0
55,30,39,2,1.9,Postgrad,0,0,0,0,Female,Orange,0,0
55,30,40,2,2.3,Professional,0,0,0,1,Female,Humboldt,0,0
55,30,40,2,2.3,Professional,0,1,0,1,Male,San Francisco,0,0
55,25,41,3,1,Professional,0,0,0,1,Male,Santa Clara,0,0
55,30,41,2,0.6,Professional,0,0,0,1,Male,Ventura,0,0
55,25,42,3,1,Professional,0,0,0,1,Male,San Francisco,0,0
55,29,42,4,2.5,Undergrad,0,1,0,0,Female,Sacramento,0,0
55,30,42,2,2,Postgrad,196,0,0,0,Female,Monterey,0,0
55,25,44,3,1,Professional,0,0,0,1,Male,San Diego,0,0
55,30,44,2,2,Postgrad,0,0,0,1,Female,San Mateo,0,0
55,29,49,2,0.8,Professional,220,0,0,0,Female,Orange,0,0
55,28,50,3,1,Postgrad,0,0,0,1,Male,Santa Clara,0,0
55,30,50,2,2.1,Professional,0,0,0,1,Female,San Mateo,0,0
55,31,50,4,1.5,Undergrad,0,0,0,1,Male,Ventura,0,0
55,25,52,1,1.4,Professional,207,1,0,0,Female,Los Angeles,0,0
55,29,53,1,1.4,Undergrad,0,0,0,0,Female,Santa Clara,0,0
55,30,53,3,1.7,Undergrad,0,0,0,1,Male,Alameda,0,0
55,29,54,2,2.3,Professional,93,0,0,0,Male,Santa Clara,0,0
55,30,54,3,1.7,Undergrad,0,0,0,1,Male,Los Angeles,0,0
55,29,55,1,0.2,Undergrad,151,0,0,1,Male,Alameda,0,0
55,30,55,3,1.7,Undergrad,0,0,0,0,Male,San Francisco,0,0
55,30,55,4,0.9,Undergrad,215,0,0,1,Male,Orange,0,0
55,30,58,4,0.9,Undergrad,0,0,0,1,Male,San Diego,0,0
55,29,60,3,2.2,Professional,84,0,0,1,Female,Santa Clara,0,0
55,29,61,4,2.8,Postgrad,0,0,0,1,Female,Santa Clara,0,0
55,29,62,3,0.3,Postgrad,0,0,0,1,Male,Orange,0,0
55,29,62,1,0.2,Undergrad,56,0,0,1,Male,Los Angeles,0,0
55,31,62,1,1.8,Professional,0,0,0,1,Female,Los Angeles,0,0
55,31,62,4,1.5,Undergrad,0,0,0,1,Male,Monterey,0,0
55,31,63,3,2.7,Undergrad,0,0,0,1,Female,Yolo,0,0
55,29,64,4,2.6,Professional,0,0,0,1,Female,Ventura,0,0
55,29,64,3,0.8,Undergrad,119,0,0,0,Male,Santa Barbara,0,0
55,30,64,2,2.3,Professional,0,0,0,0,Male,Los Angeles,0,0
55,30,64,2,1.9,Postgrad,0,0,0,0,Male,Santa Clara,0,0
55,25,65,4,2,Professional,0,0,0,1,Female,San Diego,0,0
55,29,65,4,2.8,Postgrad,0,0,0,1,Female,Alameda,0,0
55,29,65,3,2.5,Undergrad,0,0,0,0,Male,Los Angeles,0,0
55,30,69,4,1.3,Professional,0,1,1,1,Male,Los Angeles,0,0
55,31,69,1,2.7,Postgrad,0,1,0,0,Male,Los Angeles,0,0
55,25,70,3,1.4,Professional,0,0,0,1,Female,Fresno,0,0
55,30,70,3,2,Postgrad,0,0,0,1,Male,Marin,0,0
55,29,71,3,0.3,Postgrad,0,0,0,0,Female,Los Angeles,0,0
55,29,72,3,0.3,Postgrad,147,0,0,0,Male,Santa Barbara,0,0
55,29,73,2,2.3,Professional,0,0,0,1,Female,Yolo,0,0
55,30,73,4,3.8,Postgrad,0,0,0,1,Female,Orange,0,0
55,31,73,4,1.6,Postgrad,0,0,0,0,Female,San Francisco,0,0
55,31,73,3,2.7,Undergrad,219,0,0,1,Female,San Joaquin,0,0
55,20,74,1,2.7,Postgrad,0,0,0,1,Female,Orange,0,0
55,20,74,3,0.8,Undergrad,56,0,0,1,Female,Alameda,0,0
55,31,74,2,3.2,Professional,0,0,0,1,Female,Alameda,0,0
55,31,74,3,2.7,Undergrad,0,0,0,0,Male,Alameda,0,0
55,29,78,1,0.8,Professional,190,0,0,1,Female,Humboldt,0,0
55,29,78,4,2.6,Professional,0,0,0,0,Female,Los Angeles,0,0
55,29,79,2,1.1,Undergrad,0,1,0,1,Male,Alameda,0,0
55,29,79,3,0.8,Undergrad,0,0,0,1,Male,San Bernardino,0,0
55,29,79,4,4.9,Undergrad,0,0,0,0,Male,Los Angeles,0,0
55,30,79,2,0,Professional,0,0,0,0,Female,San Diego,0,0
55,29,81,3,1.7,Postgrad,171,0,0,1,Female,Orange,0,0
55,29,81,4,4.9,Undergrad,209,0,0,1,Female,Sonoma,0,0
55,30,81,4,3.8,Postgrad,0,0,0,1,Male,Los Angeles,0,0
55,30,81,2,3.7,Undergrad,0,1,0,0,Male,San Diego,0,0
55,31,81,3,2.7,Undergrad,0,0,0,1,Female,Humboldt,0,0
55,30,82,4,1.3,Professional,219,0,0,0,Female,Ventura,0,0
55,30,82,4,3.8,Postgrad,0,0,0,1,Male,Alameda,0,0
55,30,84,2,0,Professional,0,0,0,0,Male,Sacramento,0,0
55,30,84,2,3.7,Undergrad,304,1,0,1,Female,San Diego,0,0
55,30,85,1,0.1,Professional,0,0,0,0,Female,Solano,0,0
55,25,90,2,4.5,Professional,0,0,0,0,Female,Los Angeles,0,0
55,31,91,2,2.8,Undergrad,0,0,0,1,Male,San Francisco,0,0
55,31,91,2,2.8,Undergrad,0,0,0,0,Male,Kern,0,0
55,25,92,1,3,Professional,158,0,0,0,Female,Alameda,0,0
55,29,92,1,1.9,Postgrad,0,0,0,0,Female,San Diego,0,0
55,29,94,1,0.8,Professional,221,0,0,0,Male,San Francisco,0,0
55,25,95,2,4.5,Professional,275,0,0,0,Female,San Bernardino,0,0
55,29,99,2,1.4,Undergrad,264,0,0,1,Female,San Diego,0,0
55,30,99,1,0.1,Professional,0,0,0,0,Female,Los Angeles,0,0
55,31,103,3,1.8,Postgrad,364,0,0,0,Female,San Diego,0,0
55,29,112,2,1.4,Undergrad,0,0,0,1,Female,Santa Clara,0,0
55,31,124,2,0.3,Undergrad,0,0,0,1,Male,San Luis Obispo,0,0
55,29,131,2,2.7,Undergrad,0,1,0,0,Female,Orange,0,0
55,31,134,2,0.3,Undergrad,0,0,0,0,Male,San Diego,0,0
55,29,140,2,2.7,Undergrad,0,0,0,1,Male,Alameda,0,0
55,29,162,1,2.9,Undergrad,0,0,0,1,Male,Santa Barbara,0,0
56,32,8,2,0.3,Undergrad,0,0,0,1,Female,Monterey,0,0
56,31,11,2,0.2,Professional,90,0,0,0,Female,San Bernardino,0,0
56,32,11,2,0.3,Undergrad,89,0,0,0,Female,San Francisco,0,0
56,31,13,4,0.9,Postgrad,76,0,1,1,Female,Santa Clara,0,0
56,30,15,4,0.7,Professional,102,0,0,0,Male,San Diego,0,0
56,32,15,1,0.1,Postgrad,0,0,0,1,Female,Los Angeles,0,0
56,30,21,2,0.7,Postgrad,0,0,0,1,Female,Alameda,0,0
56,31,21,2,0.2,Professional,137,0,1,1,Female,Los Angeles,0,0
56,32,22,1,1.2,Professional,0,0,0,1,Male,Los Angeles,0,0
56,32,23,4,0.7,Undergrad,0,0,0,1,Male,Alameda,0,0
56,30,24,2,0.4,Professional,88,0,0,0,Female,Alameda,0,0
56,30,24,2,0.7,Postgrad,0,0,0,1,Female,Alameda,0,0
56,31,25,3,0.1,Postgrad,0,0,0,0,Male,Santa Clara,0,0
56,31,25,4,0.9,Postgrad,111,0,0,1,Male,San Mateo,0,0
56,32,25,1,0.1,Postgrad,136,0,0,1,Male,Sonoma,0,0
56,31,28,1,1.5,Postgrad,0,1,1,1,Male,Santa Clara,0,0
56,31,28,1,1.3,Undergrad,138,0,0,0,Female,Alameda,0,0
56,32,28,1,1.2,Professional,0,0,0,1,Male,San Diego,0,0
56,30,29,4,1.5,Professional,146,0,0,0,Female,San Francisco,0,0
56,30,29,4,0.7,Postgrad,87,0,0,1,Male,San Diego,0,0
56,30,31,2,0.3,Undergrad,109,1,1,1,Male,San Francisco,0,0
56,32,31,4,1.3,Undergrad,0,0,0,0,Female,Contra Costa,0,0
56,30,32,2,0.4,Professional,0,0,0,1,Female,San Mateo,0,0
56,32,32,2,0.8,Undergrad,79,1,0,1,Female,Sacramento,0,0
56,32,33,3,1.5,Undergrad,0,0,0,0,Female,Santa Clara,0,0
56,30,34,2,0.7,Postgrad,0,0,0,1,Female,Alameda,0,0
56,31,35,3,0.1,Postgrad,114,0,0,0,Female,San Joaquin,0,0
56,26,38,3,1,Professional,110,1,0,1,Male,Santa Clara,0,0
56,30,38,1,0.2,Undergrad,0,0,0,0,Male,San Diego,0,0
56,32,38,4,1.3,Undergrad,166,0,0,1,Male,Kern,0,0
56,30,39,3,1.4,Undergrad,131,0,0,0,Male,Los Angeles,0,0
56,31,39,4,0.9,Undergrad,0,0,0,0,Male,Ventura,0,0
56,29,42,4,2.5,Postgrad,0,0,0,0,Female,San Diego,0,0
56,30,43,2,0.3,Undergrad,0,1,0,0,Female,Los Angeles,0,0
56,30,44,4,0.7,Postgrad,174,0,0,1,Female,Santa Barbara,0,0
56,30,44,4,2.5,Undergrad,0,0,0,0,Male,Los Angeles,0,0
56,32,44,3,1.5,Undergrad,153,0,0,1,Female,Contra Costa,0,0
56,29,45,4,2.5,Postgrad,113,0,0,1,Female,Los Angeles,0,0
56,30,45,4,1.5,Professional,0,0,0,0,Male,Los Angeles,0,0
56,30,45,4,0.7,Postgrad,0,0,0,0,Male,Los Angeles,0,0
56,30,45,1,0.2,Undergrad,98,0,0,0,Female,Orange,0,0
56,30,48,1,2.2,Professional,0,0,0,1,Male,Alameda,0,0
56,31,48,2,2.1,Professional,0,0,0,0,Male,Los Angeles,0,0
56,32,48,1,1.6,Professional,0,0,0,0,Female,San Francisco,0,0
56,31,49,2,1.6,Professional,103,0,0,1,Female,San Diego,0,0
56,26,50,3,1.4,Professional,0,0,0,0,Female,Los Angeles,0,0
56,30,50,4,2.8,Postgrad,0,1,0,1,Female,Santa Clara,0,0
56,26,51,3,2,Professional,0,0,0,1,Male,San Diego,0,0
56,29,51,3,1,Postgrad,0,0,0,1,Female,San Mateo,0,0
56,31,51,3,1.7,Undergrad,0,0,0,1,Female,San Diego,0,0
56,32,51,4,1.5,Undergrad,0,0,0,0,Female,Orange,0,0
56,20,52,3,2,Postgrad,0,1,0,1,Female,San Francisco,0,0
56,31,53,2,1.6,Professional,78,0,0,0,Male,Humboldt,0,0
56,31,54,4,2.1,Undergrad,0,0,0,1,Male,Los Angeles,0,0
56,30,55,1,1.4,Undergrad,77,0,0,1,Male,San Francisco,0,0
56,32,58,1,1.8,Professional,241,0,0,1,Male,Santa Cruz,0,0
56,30,59,3,0.8,Undergrad,159,1,0,1,Male,Sacramento,0,0
56,31,59,2,1.9,Postgrad,0,0,0,1,Male,Santa Clara,0,0
56,30,60,1,2.2,Professional,0,0,0,0,Female,Los Angeles,0,0
56,31,60,3,1.7,Undergrad,0,0,0,1,Female,San Diego,0,0
56,32,60,1,1.8,Professional,227,0,0,1,Male,Santa Barbara,0,0
56,30,61,1,2.2,Professional,0,0,0,1,Female,Alameda,0,0
56,30,61,3,2.5,Undergrad,193,0,0,1,Male,Santa Barbara,0,0
56,31,61,4,1.3,Professional,0,0,0,1,Male,Orange,0,0
56,31,61,2,1.9,Postgrad,105,0,0,0,Female,El Dorado,0,0
56,26,62,3,1.4,Professional,0,0,0,1,Male,Ventura,0,0
56,26,63,3,2,Professional,0,0,0,1,Female,Alameda,0,0
56,30,64,3,0.3,Postgrad,0,0,0,0,Male,Santa Clara,0,0
56,30,64,3,2.5,Undergrad,0,0,0,0,Male,Santa Barbara,0,0
56,31,64,2,2.3,Professional,0,0,0,0,Female,Los Angeles,0,0
56,31,64,4,0.9,Undergrad,0,0,0,1,Female,San Francisco,0,0
56,32,64,4,1.5,Undergrad,0,0,0,1,Male,Los Angeles,0,0
56,31,65,2,3.7,Undergrad,0,0,0,1,Male,San Luis Obispo,0,0
56,31,65,3,1.7,Undergrad,109,0,0,0,Female,San Diego,0,0
56,32,65,2,3.2,Professional,0,0,0,1,Female,Orange,0,0
56,31,68,2,0,Professional,0,1,0,1,Female,Solano,0,0
56,26,70,3,1.4,Professional,273,0,0,1,Male,Los Angeles,0,0
56,30,70,3,0.3,Postgrad,0,0,0,0,Female,Los Angeles,0,0
56,31,72,3,2,Postgrad,0,0,0,0,Female,Los Angeles,0,0
56,30,73,2,1.1,Undergrad,0,0,0,0,Male,Santa Clara,0,0
56,20,74,4,1,Postgrad,90,1,0,1,Female,Alameda,0,0
56,20,74,4,2.5,Postgrad,0,0,0,1,Female,San Francisco,0,0
56,26,74,1,3,Professional,0,0,0,0,Male,Los Angeles,0,0
56,30,74,4,1.5,Professional,0,0,0,1,Female,Los Angeles,0,0
56,31,74,3,1.6,Professional,0,0,0,1,Female,Marin,0,0
56,30,75,1,1.9,Postgrad,125,0,0,1,Female,San Diego,0,0
56,30,78,3,1.7,Postgrad,0,0,0,0,Male,Los Angeles,0,0
56,30,79,3,0.8,Undergrad,302,0,0,0,Male,Alameda,0,0
56,31,80,4,1.3,Professional,0,0,0,1,Female,San Diego,0,0
56,32,80,3,2.7,Undergrad,0,0,0,1,Male,Contra Costa,0,0
56,26,81,2,4.5,Professional,0,0,0,0,Female,Placer,0,0
56,30,81,4,2.6,Professional,0,0,0,1,Male,Los Angeles,0,0
56,31,81,2,0,Professional,225,0,0,0,Male,Monterey,0,0
56,31,81,2,3.7,Undergrad,121,0,0,1,Male,San Bernardino,0,0
56,31,82,4,1.3,Professional,0,0,0,1,Male,Merced,0,0
56,32,83,4,1.6,Postgrad,0,0,0,0,Male,Ventura,0,0
56,20,84,1,0.1,Professional,0,0,0,1,Female,Orange,0,0
56,32,84,2,1.6,Undergrad,0,0,0,1,Male,Santa Clara,0,0
56,32,84,1,4.3,Undergrad,0,0,0,1,Male,San Luis Obispo,0,0
56,32,85,3,2.7,Undergrad,0,1,0,1,Female,San Francisco,0,0
56,32,88,4,1,Postgrad,0,0,0,1,Male,Santa Clara,0,0
56,32,88,2,0.3,Undergrad,0,0,0,1,Male,Santa Clara,0,0
56,26,90,2,4.5,Professional,0,0,0,0,Female,San Diego,0,0
56,30,90,1,1.9,Postgrad,0,0,0,1,Female,San Mateo,0,0
56,32,90,2,0.3,Undergrad,0,0,0,1,Male,Santa Clara,0,0
56,26,91,1,3,Professional,0,0,0,1,Female,Marin,0,0
56,26,92,2,4.5,Professional,0,1,0,0,Male,Orange,0,0
56,30,101,3,1.7,Postgrad,0,0,0,0,Male,Los Angeles,0,0
56,30,113,2,2.7,Undergrad,352,0,0,0,Female,Orange,0,0
56,32,120,1,7.4,Undergrad,186,0,0,1,Male,Los Angeles,0,0
56,30,122,2,0.5,Undergrad,0,0,0,0,Female,Kern,0,0
56,32,122,2,0.3,Undergrad,360,0,1,1,Male,Sacramento,0,0
56,32,129,1,7.4,Undergrad,0,0,0,0,Female,San Mateo,0,0
56,30,141,2,0.5,Undergrad,0,0,0,1,Female,San Francisco,0,0
56,32,158,1,7.4,Undergrad,0,0,0,0,Male,San Bernardino,0,0
56,30,178,1,2.9,Undergrad,0,0,0,1,Male,Monterey,0,0
56,30,185,1,2.9,Undergrad,0,0,0,0,Male,Los Angeles,0,0
56,30,195,1,2.9,Undergrad,0,0,0,0,Male,Los Angeles,0,0
57,33,9,1,0.1,Postgrad,91,1,0,1,Female,Santa Barbara,0,0
57,32,13,4,0.9,Postgrad,78,1,0,1,Male,Alameda,0,0
57,32,15,2,0.2,Professional,0,0,0,0,Male,Orange,0,0
57,33,15,2,0.3,Undergrad,0,0,0,1,Female,Santa Clara,0,0
57,32,19,1,1.3,Undergrad,0,0,0,1,Male,Merced,0,0
57,32,21,3,0.1,Postgrad,0,1,1,1,Male,San Francisco,0,0
57,32,21,1,0.3,Professional,117,0,0,0,Male,Alameda,0,0
57,32,21,4,0.9,Postgrad,113,1,0,0,Female,San Diego,0,0
57,32,22,3,0.1,Postgrad,0,0,0,1,Male,Yolo,0,0
57,32,23,1,0.3,Professional,0,0,0,1,Male,San Luis Obispo,0,0
57,32,23,2,0.2,Professional,0,0,0,0,Female,San Diego,0,0
